Subject_ID,label,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191
016_S_4601,0,-0.0253,-1.011,-0.4937,-2.55,0.2913,-1.405,-0.4407,1.621,0.5845,-0.0505,-0.1396,1.271,-0.1434,1.533,0.1234,-0.12115,0.386,1.15,1.449,-0.3423,-0.5845,0.977,-0.2074,-2.133,-0.3557,0.167,-0.814,-0.8516,0.865,0.0685,0.05984,1.55,-0.4812,0.3242,2.062,-0.0245,0.8315,1.573,0.02383,-0.536,0.1595,-0.1661,0.6333,0.0978,-0.312,0.00696,-0.7593,-0.3374,-0.4937,0.7227,0.1649,0.1462,0.42,0.1631,-0.2668,-1.64,-0.1578,0.6426,-0.5796,0.4062,0.565,-0.3984,-1.085,4.34,-0.517,0.1965,-0.519,-1.088,-0.02573,-0.11365,-0.1109,0.61,-5.664,-0.1915,0.0659,0.6646,0.8047,0.584,3.148,-1.795,-0.552,-0.257,-1.084,0.431,1.038,-0.3096,-0.00821,0.05444,1.487,0.2328,-0.2177,0.571,-1.292,-1.08,0.699,0.5303,1.396,0.573,-0.7334,1.091,0.0938,0.87,-0.628,-1.121,-1.213,-0.1195,0.741,1.348,-1.042,-0.3538,-1.042,0.3884,-0.193,-1.295,-1.383,-0.3428,-0.8203,-0.02722,0.4473,0.8945,-0.71,-0.2467,-0.88,-2.107,-0.4124,-0.4224,-0.717,-0.4873,1.04,0.9473,-0.3867,-0.03043,1.565,-0.4624,-1.027,-0.01515,-0.533,0.9824,0.3987,-1.338,1.202,1.259,0.4797,-0.2761,-0.7817,0.1098,-1.287,-0.856,0.2673,-0.1938,-0.372,-0.4346,0.795,-0.1875,-0.3906,-0.5825,0.9277,0.914,0.2435,0.963,-0.5576,0.3052,-0.00586,1.029,0.7715,-0.1646,-0.1229,0.6855,-1.161,-0.8145,-0.4902,0.0965,-0.523,0.1827,-0.4001,0.7515,1.891,1.002,0.01027,1.479,0.3354,0.1453,-1.401,-0.01611,0.3372,1.005,0.9595,-0.2966,0.9355,-0.6997,-0.2322,-2.287
016_S_4646,0,-0.00572,-1.062,-0.3384,-2.076,-0.02806,-1.591,-0.4238,1.596,0.883,-0.3044,0.2211,1.145,-0.1711,1.415,0.1855,-0.3496,0.1027,0.869,1.3955,-0.3071,-0.2576,0.6084,-0.03912,-2.865,-0.4026,-0.00898,-0.787,-0.632,1.099,0.0697,0.00964,1.43,-0.369,0.411,2.137,0.06683,0.1877,1.243,-0.5493,-0.9624,-0.6816,-0.3499,0.304,0.007023,0.341,-0.02783,-0.682,0.1691,-0.6206,0.514,0.6143,-0.01131,0.8154,0.5156,-0.4062,-1.342,-0.087,0.5747,-0.5664,0.4016,0.2798,-0.4263,-1.072,3.621,-0.579,0.05875,-0.6235,-1.035,0.172,-0.3748,-0.5825,0.9917,-4.727,0.6064,0.5586,0.2479,0.457,0.6455,3.291,-2.082,-0.754,-0.928,-1.092,0.733,1.007,-0.2715,0.1698,0.1863,1.498,0.539,-0.7583,0.5127,-1.498,-0.976,0.946,0.234,1.389,0.4534,-1.037,1.593,0.10065,1.061,-0.8145,-1.08,-0.859,-0.2219,0.5044,0.7153,-1.172,-0.3228,-1.113,0.5327,0.0506,-1.255,-1.221,-0.2961,-0.747,0.3865,0.6045,1.137,-0.4634,-0.4885,-1.21,-2.053,-0.2461,-0.937,-0.737,-0.7847,0.9014,1.669,-0.328,0.2812,1.315,-0.7085,-1.285,0.4937,-0.5723,0.8135,0.631,-1.316,1.474,1.153,0.3496,-0.3342,-0.6216,0.10803,-1.449,-0.525,0.1697,-0.313,-0.5786,0.0805,0.338,0.02284,-0.5615,-0.6714,1.275,0.706,0.598,0.954,-0.14,0.2786,0.1534,1.554,0.5723,-0.05948,-0.06158,0.9956,-1.646,-1.164,-0.2029,-0.157,-0.1793,0.538,-0.4587,0.979,1.52,1.494,0.1644,2.123,0.4602,0.3044,-1.68,0.192,0.5234,0.1528,0.82,-0.3809,0.753,-0.1295,-0.4749,-2.385
016_S_4902,1,0.4885,-1.011,-0.5,-1.589,0.402,-1.831,0.1001,1.156,0.5864,-0.3162,0.4688,0.711,-0.1688,1.078,0.1365,-0.08813,-0.09454,0.3616,1.242,-0.1136,0.02473,0.3083,0.0818,-2.629,-0.12354,0.1638,-0.4033,-0.1846,1.321,0.1205,-0.4167,1.621,-0.49,1.113,1.69,0.1865,-0.0823,0.7134,-1.094,-0.294,-1.104,-0.1868,-0.03058,-0.5195,0.558,0.625,-0.7686,0.1387,-0.758,0.6562,0.7056,-0.2147,0.8726,0.4153,-0.3,-1.514,0.06757,0.0169,-0.8335,0.4648,-0.1102,-0.5786,-0.318,3.938,-0.709,-0.2893,-0.914,-0.804,0.5103,-0.6133,-0.737,0.69,-5.04,0.979,1.153,0.3887,0.2566,0.328,2.635,-1.799,-0.7114,-1.384,-0.679,0.5977,1.065,-0.4648,0.4949,-0.2644,1.705,0.638,-0.8965,0.7446,-1.392,-0.9766,0.609,0.001965,1.464,0.2776,-1.264,1.779,0.779,0.905,-0.836,-0.878,-0.2445,-0.2888,0.5806,0.3564,-1.178,-0.3308,-1.355,0.7754,0.4026,-0.7715,-1.258,-0.1465,-0.64,0.2693,0.6763,0.826,-0.4592,-0.7666,-0.951,-2.062,0.2374,-1.289,-1.158,-0.3384,0.8247,1.803,-0.5786,0.394,0.899,-1.294,-0.8164,0.4438,-0.559,1.004,0.9043,-1.229,1.673,0.645,1.229,-0.1284,-1.002,0.1478,-1.251,-0.2146,0.02983,-0.2852,-0.49,0.136,0.535,-0.1262,-0.968,-0.8755,0.837,0.8877,0.66,0.5664,0.1968,0.4534,0.0647,1.481,0.773,0.2996,0.1055,1.246,-2.031,-1.772,-0.2249,-0.6895,0.1102,0.374,-0.1907,0.7397,1.336,1.62,0.2217,1.811,0.1901,0.4053,-1.38,0.4897,0.3103,-0.6426,1.217,-0.345,0.711,-0.051,-0.6094,-2.125
016_S_5007,0,0.1571,-1.029,-0.4631,-1.959,0.0294,-1.574,-0.3613,1.675,0.932,-0.2778,0.00618,0.9985,-0.3274,1.52,0.4226,-0.326,0.08075,1.013,1.332,-0.4148,-0.5093,0.811,0.02016,-2.678,-0.5986,-0.1504,-1.214,-0.747,0.9224,0.2218,0.00471,1.565,-0.4304,0.1898,2.271,0.03302,0.1366,1.575,-0.3823,-0.9775,-0.3523,-0.3374,0.4207,0.2286,-0.10864,0.004826,-0.5913,-0.0589,-0.594,0.6187,0.4841,-0.09216,0.8237,0.3386,-0.5312,-1.277,0.2179,0.596,-0.436,0.3848,0.5254,-0.4153,-0.9414,3.908,-0.3027,0.09937,-0.6084,-0.9,0.2102,-0.4077,-0.4802,0.9478,-5.027,0.2947,0.2869,0.2983,0.6494,0.786,3.125,-1.84,-0.918,-0.5547,-1.292,0.895,1.017,-0.2651,0.293,0.02039,1.454,0.3254,-0.62,0.579,-1.448,-0.9595,0.6553,0.3208,1.663,0.543,-0.8667,1.581,0.05783,0.79,-0.6597,-1.184,-1.219,-0.226,0.617,1.05,-1.077,-0.1378,-1.003,0.499,-0.0864,-1.159,-1.382,-0.3684,-0.656,0.126,0.6143,0.9966,-0.715,-0.4749,-1.264,-1.963,-0.3337,-0.9414,-0.5713,-0.597,0.8613,1.415,-0.2837,0.2178,1.385,-0.452,-1.182,0.4597,-0.652,0.787,0.4868,-1.1,1.305,1.167,0.271,-0.2327,-0.5225,-0.11426,-1.5625,-0.6567,0.2305,-0.2155,-0.581,-0.0638,0.639,0.0626,-0.442,-0.687,1.104,0.8374,0.5728,1.211,-0.361,0.2522,0.0965,1.369,0.7085,-0.3335,-0.1403,0.8267,-1.602,-1.0625,-0.2372,-0.09735,-0.2827,0.4048,-0.3315,1.049,1.6045,1.226,-0.05392,1.866,0.2803,0.2184,-1.761,0.01656,0.6274,0.5938,0.7695,-0.461,0.866,-0.2291,-0.32,-2.375
016_S_5031,1,0.4878,-1.026,-0.4822,-1.68,0.3972,-1.857,-0.01607,1.205,0.629,-0.3032,0.4043,0.761,-0.148,1.024,0.1372,-0.1318,-0.09265,0.3943,1.254,-0.1329,-0.05438,0.3372,0.02065,-2.729,-0.2229,0.1301,-0.551,-0.2522,1.355,0.1095,-0.4001,1.516,-0.389,1.066,1.852,0.2262,-0.1826,0.853,-1.062,-0.4395,-1.099,-0.1779,0.05374,-0.4658,0.4443,0.619,-0.8154,0.0852,-0.7563,0.662,0.765,-0.1761,0.8936,0.475,-0.2267,-1.407,0.01011,0.12103,-0.792,0.4316,0.01224,-0.5664,-0.547,3.598,-0.6357,-0.2289,-0.8457,-0.824,0.5127,-0.6094,-0.739,0.7793,-4.785,0.9634,1.184,0.3435,0.3137,0.4873,2.799,-1.914,-0.694,-1.336,-0.8135,0.804,1.01,-0.4043,0.5103,-0.1661,1.684,0.6416,-0.885,0.655,-1.502,-0.964,0.645,-0.00841,1.558,0.2932,-1.312,1.646,0.7437,0.902,-0.843,-0.888,-0.2998,-0.303,0.629,0.3342,-1.157,-0.2893,-1.388,0.7725,0.3784,-0.861,-1.246,-0.1508,-0.6343,0.3198,0.753,0.844,-0.5186,-0.752,-1.051,-2.092,0.2185,-1.307,-0.9946,-0.44,0.864,1.783,-0.5127,0.4473,0.926,-1.237,-0.909,0.396,-0.6216,0.855,0.8403,-1.22,1.682,0.755,1.186,-0.0839,-0.939,0.07086,-1.378,-0.2588,0.03464,-0.3484,-0.556,0.09424,0.4968,-0.1285,-1.01,-0.946,0.9834,0.889,0.661,0.6753,0.157,0.466,0.1422,1.419,0.8076,0.3098,0.1354,1.207,-1.946,-1.834,-0.1968,-0.713,0.1018,0.42,-0.1516,0.8423,1.415,1.651,0.2101,1.897,0.2109,0.3948,-1.484,0.461,0.4158,-0.577,1.114,-0.2744,0.7485,-0.03574,-0.5986,-2.197
018_S_0057,1,0.546,-1.1,-0.4517,-1.629,0.364,-1.834,0.1085,1.211,0.6953,-0.358,0.3938,0.6924,-0.1422,1.082,0.1309,-0.2234,-0.01567,0.3713,1.216,-0.06052,-0.02472,0.369,0.07825,-2.729,-0.2019,0.05487,-0.6167,-0.2969,1.23,0.1484,-0.436,1.575,-0.4011,0.939,1.747,0.1788,-0.1776,0.799,-1.087,-0.4946,-1.081,-0.1257,0.01852,-0.4165,0.4382,0.531,-0.7705,0.1273,-0.795,0.7114,0.724,-0.1233,0.8325,0.4182,-0.2935,-1.364,-0.0039,0.01768,-0.8057,0.347,0.03256,-0.542,-0.3318,3.766,-0.633,-0.224,-0.765,-0.8286,0.625,-0.656,-0.6875,0.8066,-4.953,0.99,1.123,0.282,0.3894,0.5034,2.791,-1.801,-0.6772,-1.25,-0.827,0.7773,0.9863,-0.402,0.4905,-0.15,1.776,0.612,-0.9897,0.65,-1.417,-0.9214,0.635,0.1109,1.487,0.311,-1.327,1.733,0.7573,0.7993,-0.8525,-1.006,-0.2341,-0.3137,0.6626,0.4204,-1.082,-0.2389,-1.314,0.8174,0.4094,-0.8784,-1.21,-0.2087,-0.6675,0.1958,0.77,0.8755,-0.5137,-0.7666,-1.013,-2.033,0.1208,-1.324,-1.095,-0.3792,0.869,1.801,-0.5293,0.4226,1.012,-1.197,-1.023,0.4285,-0.648,0.7617,0.8135,-1.2,1.64,0.7812,1.08,-0.0894,-0.8906,0.1011,-1.395,-0.218,-0.04062,-0.2996,-0.532,0.1552,0.513,-0.1477,-0.954,-0.927,0.9634,0.982,0.7354,0.676,0.1261,0.4243,0.1489,1.452,0.7397,0.2379,0.0929,1.226,-1.987,-1.774,-0.2455,-0.6606,0.1841,0.4202,-0.1499,0.7944,1.485,1.671,0.219,1.755,0.1838,0.3535,-1.512,0.3188,0.429,-0.4998,1.145,-0.417,0.7812,-0.04108,-0.6206,-2.156
018_S_0155,1,0.6187,-0.988,-0.4177,-1.695,0.408,-1.8545,-0.01058,1.281,0.682,-0.3574,0.2406,0.749,-0.1714,1.092,0.2316,-0.3088,0.00778,0.3545,1.217,-0.05753,-0.08655,0.3877,-0.07855,-2.752,-0.2338,0.0521,-0.6978,-0.3203,1.188,0.12146,-0.415,1.52,-0.3152,0.921,1.805,0.222,-0.1812,0.938,-1.046,-0.559,-1.077,-0.1321,0.05823,-0.3633,0.4165,0.578,-0.6865,0.10004,-0.828,0.6943,0.7188,-0.01148,0.7593,0.519,-0.252,-1.374,-0.0686,0.0842,-0.79,0.3252,0.0977,-0.4915,-0.4749,3.5,-0.634,-0.1433,-0.6846,-0.85,0.6406,-0.625,-0.6377,0.815,-4.664,0.9727,1.143,0.2654,0.4824,0.599,2.889,-1.923,-0.7407,-1.17,-0.9785,0.8853,0.958,-0.3057,0.462,-0.06995,1.766,0.6284,-1.066,0.605,-1.489,-0.9487,0.68,0.1313,1.596,0.214,-1.373,1.669,0.8364,0.8496,-0.8687,-1.12,-0.4219,-0.3806,0.676,0.5273,-1.002,-0.184,-1.387,0.757,0.355,-0.8267,-1.146,-0.2181,-0.639,0.2136,0.8506,0.919,-0.633,-0.6797,-1.088,-2.068,0.1028,-1.284,-0.9946,-0.4775,0.9346,1.779,-0.5176,0.4255,0.9863,-1.187,-1.151,0.4106,-0.7993,0.634,0.7183,-1.228,1.545,0.8535,1.15,-0.1043,-0.858,0.05655,-1.536,-0.2642,-0.02026,-0.2861,-0.598,0.0992,0.61,-0.2463,-1.033,-0.9434,1.003,1.044,0.7188,0.7803,0.07605,0.4727,0.1854,1.407,0.823,0.2056,0.0901,1.202,-1.936,-1.767,-0.2423,-0.613,0.1109,0.4688,-0.03006,0.8657,1.568,1.728,0.1659,1.755,0.1313,0.3489,-1.602,0.2329,0.4624,-0.3748,1.159,-0.399,0.834,-0.04703,-0.6875,-2.129
018_S_2138,0,0.1702,-0.9927,-0.4434,-1.989,-0.0816,-1.605,-0.3962,1.654,0.9585,-0.3347,0.06033,1.045,-0.2944,1.506,0.4043,-0.2903,0.074,1.054,1.303,-0.3462,-0.4985,0.7217,0.0872,-2.625,-0.611,-0.1562,-1.203,-0.723,1.03,0.2866,-0.07544,1.526,-0.3564,0.1488,2.219,0.092,0.0437,1.475,-0.3652,-0.9517,-0.3633,-0.3857,0.4285,0.08124,-0.1888,-0.03976,-0.541,0.01215,-0.582,0.519,0.352,-0.1361,0.7744,0.3281,-0.4717,-1.27,0.3018,0.505,-0.4822,0.3367,0.4766,-0.4856,-0.8174,3.982,-0.2864,0.0376,-0.597,-0.9087,0.4219,-0.446,-0.41,0.927,-5.062,0.3,0.3162,0.0986,0.641,0.784,3.072,-1.806,-0.9507,-0.5522,-1.237,0.7607,1.069,-0.2607,0.3823,0.06836,1.5625,0.4397,-0.625,0.4988,-1.432,-0.865,0.6675,0.368,1.731,0.6187,-1.014,1.622,0.281,0.7266,-0.6514,-1.118,-1.14,-0.3293,0.4976,1.026,-1.038,-0.0941,-1.075,0.347,-0.0494,-1.058,-1.364,-0.2852,-0.4888,0.1389,0.5664,1.096,-0.825,-0.5024,-1.13,-1.89,-0.3376,-1.104,-0.6167,-0.5386,0.855,1.544,-0.2734,0.317,1.368,-0.475,-1.263,0.4329,-0.7256,0.7437,0.502,-1.221,1.331,1.137,0.3296,-0.2783,-0.5435,-0.2134,-1.599,-0.544,0.3247,-0.2432,-0.705,-0.09955,0.786,0.1385,-0.4673,-0.8696,1.04,0.843,0.6606,1.148,-0.3792,0.34,-0.0749,1.448,0.6895,-0.4531,-0.1733,0.7817,-1.682,-1.015,-0.2712,-0.1678,-0.3076,0.54,-0.2505,0.985,1.625,1.245,-0.1318,1.809,0.1923,0.1965,-1.542,-0.03464,0.6304,0.646,0.886,-0.477,0.9585,-0.2004,-0.306,-2.324
018_S_4809,0,0.0386,-1.004,-0.4504,-2.078,-0.1026,-1.586,-0.4766,1.56,0.9536,-0.2583,0.1587,1.242,-0.1917,1.415,0.2146,-0.2812,0.0558,0.998,1.428,-0.3965,-0.451,0.5693,-0.01492,-2.66,-0.545,-0.0926,-0.9956,-0.578,1.112,0.2466,-0.06854,1.435,-0.3347,0.3582,2.232,-0.01308,0.0786,1.41,-0.2822,-0.9316,-0.443,-0.3984,0.3594,-0.04135,0.1106,-0.06213,-0.634,0.182,-0.6367,0.412,0.5054,-0.1483,0.8213,0.327,-0.3562,-1.206,0.1849,0.573,-0.461,0.4111,0.3547,-0.4282,-0.993,3.834,-0.4998,0.03464,-0.63,-0.9873,0.322,-0.3284,-0.4624,0.9756,-4.977,0.384,0.4973,0.11554,0.4062,0.7065,3.168,-1.955,-0.8774,-0.777,-1.045,0.785,0.988,-0.2351,0.3193,0.03143,1.506,0.5312,-0.659,0.494,-1.462,-0.86,0.8413,0.2634,1.612,0.5635,-1.071,1.563,0.307,0.952,-0.7915,-0.9517,-0.982,-0.2502,0.462,0.802,-1.106,-0.159,-1.137,0.3762,0.1635,-1.23,-1.294,-0.3425,-0.6133,0.3499,0.5254,1.124,-0.6567,-0.5107,-1.063,-1.929,-0.375,-1.154,-0.6465,-0.585,0.872,1.612,-0.2837,0.367,1.3125,-0.6357,-1.318,0.4717,-0.6343,0.844,0.541,-1.351,1.436,1.1,0.325,-0.3323,-0.598,-0.11847,-1.532,-0.5913,0.2974,-0.299,-0.7856,-0.03232,0.6377,0.07355,-0.684,-0.903,1.229,0.673,0.7134,1.093,-0.1642,0.3376,-0.008286,1.466,0.5806,-0.2896,-0.08954,0.882,-1.696,-1.038,-0.2068,-0.1394,-0.209,0.607,-0.3665,0.9346,1.622,1.241,0.05396,1.965,0.2769,0.3342,-1.639,0.1104,0.5396,0.41,0.829,-0.4736,0.8315,-0.06073,-0.329,-2.355
018_S_4868,0,0.1268,-1.036,-0.5063,-2.125,-0.1564,-1.576,-0.392,1.587,0.999,-0.272,0.11316,1.101,-0.2451,1.473,0.326,-0.2888,-0.00282,0.9756,1.415,-0.3564,-0.5176,0.626,0.0883,-2.62,-0.5293,-0.1663,-1.106,-0.6484,0.9463,0.3206,-0.05917,1.476,-0.315,0.12164,2.09,0.02032,0.1101,1.504,-0.3347,-0.9097,-0.3567,-0.3965,0.4165,0.08405,-0.0995,-0.0785,-0.525,0.02477,-0.627,0.488,0.4553,-0.1439,0.809,0.2434,-0.4094,-1.153,0.3042,0.6094,-0.477,0.36,0.4102,-0.461,-0.7725,3.963,-0.3835,0.11365,-0.537,-0.921,0.5356,-0.383,-0.3547,0.94,-5.176,0.2411,0.3816,0.0981,0.6367,0.7876,3.215,-1.803,-0.856,-0.5503,-1.131,0.788,1.061,-0.2498,0.4263,-0.01461,1.652,0.5244,-0.586,0.528,-1.429,-0.791,0.72,0.4067,1.643,0.547,-1.072,1.542,0.2834,0.8027,-0.668,-1.057,-1.026,-0.271,0.4553,0.998,-0.9907,-0.07385,-1.075,0.347,0.0599,-1.17,-1.316,-0.4458,-0.6265,0.10144,0.57,1.048,-0.801,-0.5146,-1.094,-1.908,-0.378,-1.186,-0.641,-0.514,0.872,1.5625,-0.3035,0.3772,1.333,-0.5444,-1.32,0.3535,-0.7095,0.7046,0.4548,-1.314,1.364,1.118,0.3489,-0.2686,-0.5522,-0.194,-1.531,-0.6157,0.36,-0.229,-0.769,-0.1196,0.725,0.05612,-0.5547,-0.9233,1.14,0.713,0.799,1.1875,-0.385,0.366,-0.02704,1.324,0.571,-0.487,-0.12164,0.752,-1.709,-0.882,-0.3105,-0.12146,-0.2285,0.6665,-0.2578,0.99,1.662,1.183,0.02638,1.767,0.1421,0.2014,-1.584,-0.01136,0.535,0.5894,0.879,-0.5005,0.87,-0.1992,-0.2766,-2.324
018_S_4889,0,0.1669,-0.9927,-0.5073,-1.979,-0.03015,-1.552,-0.3584,1.674,0.96,-0.2903,-0.03226,0.972,-0.341,1.54,0.4143,-0.3145,0.0318,1.046,1.264,-0.427,-0.5767,0.7886,0.10406,-2.578,-0.631,-0.1547,-1.287,-0.7944,0.9062,0.327,-0.0275,1.581,-0.3774,0.0772,2.229,0.07886,0.08984,1.649,-0.3176,-0.92,-0.2361,-0.368,0.4902,0.241,-0.3306,0.004345,-0.5596,-0.1338,-0.5415,0.6157,0.3967,-0.1525,0.784,0.2559,-0.521,-1.252,0.3252,0.635,-0.4653,0.3298,0.58,-0.4358,-0.8394,4.004,-0.2112,0.132,-0.5664,-0.8716,0.3782,-0.4392,-0.4238,0.9253,-5.152,0.1895,0.2352,0.202,0.732,0.842,3.111,-1.764,-0.9243,-0.4224,-1.313,0.853,1.047,-0.2421,0.3728,-0.02327,1.5205,0.364,-0.5415,0.545,-1.486,-0.893,0.588,0.4067,1.715,0.604,-0.8765,1.541,0.126,0.707,-0.6167,-1.185,-1.244,-0.2786,0.5674,1.188,-1.023,-0.05566,-1.032,0.4075,-0.1389,-1.119,-1.419,-0.388,-0.566,0.0674,0.5664,1.04,-0.865,-0.4734,-1.1875,-1.865,-0.379,-1.046,-0.538,-0.5347,0.8203,1.383,-0.2494,0.281,1.404,-0.3694,-1.16,0.3875,-0.6895,0.7007,0.4805,-1.137,1.272,1.151,0.2896,-0.2046,-0.5,-0.2024,-1.556,-0.6772,0.3743,-0.2338,-0.628,-0.179,0.791,0.09467,-0.353,-0.7725,1.004,0.8564,0.63,1.25,-0.462,0.3066,-0.05566,1.322,0.701,-0.4739,-0.158,0.7246,-1.62,-0.9785,-0.302,-0.0812,-0.311,0.4656,-0.2383,0.9893,1.653,1.121,-0.1356,1.768,0.1536,0.1802,-1.63,-0.0684,0.6714,0.733,0.8335,-0.465,0.873,-0.3035,-0.2478,-2.328
019_S_4285,0,0.1057,-1.031,-0.607,-2.133,0.2559,-1.431,-0.1815,1.591,0.706,-0.2024,-0.04416,1.074,-0.1242,1.458,0.2328,-0.2162,0.1925,0.9907,1.186,-0.4072,-0.5996,0.933,-0.1671,-2.254,-0.6323,-0.012596,-1.008,-0.811,0.9414,0.2362,0.001172,1.699,-0.536,0.2087,2.012,0.1216,0.4878,1.658,-0.0749,-0.6157,0.1688,-0.295,0.5586,0.2157,-0.4858,0.01593,-0.6743,-0.4336,-0.508,0.816,0.2727,0.0564,0.67,-0.02289,-0.4917,-1.481,0.1584,0.5933,-0.5684,0.3127,0.6353,-0.2786,-0.948,4.727,-0.3792,0.1632,-0.515,-0.8906,0.191,-0.255,-0.1785,0.681,-5.95,0.0267,0.03903,0.5024,0.789,0.6934,3.066,-1.643,-0.7236,-0.3184,-1.134,0.767,1.118,-0.2358,0.11285,-0.01364,1.511,0.2659,-0.4646,0.675,-1.376,-1.0205,0.629,0.4744,1.451,0.545,-0.681,1.479,0.0292,0.5884,-0.685,-1.203,-1.225,-0.2281,0.633,1.397,-0.918,-0.2646,-0.9766,0.404,-0.2153,-1.123,-1.286,-0.3962,-0.8027,-0.1272,0.5044,0.9917,-0.8247,-0.2805,-0.975,-1.891,-0.4465,-0.5854,-0.6064,-0.4028,0.885,0.867,-0.3018,0.0627,1.3955,-0.3953,-0.885,0.1891,-0.5347,0.845,0.3503,-1.144,1.072,1.18,0.2695,-0.1423,-0.5796,-0.0824,-1.379,-0.8403,0.2766,-0.1644,-0.3342,-0.239,0.7754,-0.1161,-0.332,-0.5312,0.8457,0.973,0.3972,1.097,-0.622,0.3237,0.04092,0.981,0.8013,-0.3286,-0.02765,0.6196,-1.24,-0.8164,-0.4854,0.1738,-0.3967,0.1392,-0.3572,0.7563,1.757,0.9507,-0.0637,1.484,0.1353,0.0867,-1.521,0.01823,0.4875,0.878,0.852,-0.396,0.8276,-0.553,-0.2384,-2.246
019_S_4293,1,0.6807,-0.935,-0.584,-1.774,0.6157,-1.744,-0.2822,1.508,0.741,-0.2222,0.002398,0.9434,-0.1342,1.04,0.3545,-0.4504,0.164,0.4688,1.09,-0.1118,-0.27,0.843,-0.5366,-2.582,-0.551,-0.02863,-1.126,-0.5356,0.8374,0.2258,-0.4297,1.602,-0.3826,0.8643,2.018,0.2349,-0.02101,1.355,-0.748,-0.5547,-0.686,-0.0776,0.2844,-0.3103,0.2117,0.6816,-0.842,-0.05292,-0.909,0.85,0.462,0.3342,0.679,0.4617,-0.3762,-1.337,-0.1354,0.2537,-0.791,0.1094,0.6025,-0.1989,-0.7876,3.092,-0.475,0.03998,-0.4998,-0.9297,0.5664,-0.4368,-0.4062,0.9746,-4.45,0.6533,0.999,0.4072,0.602,0.7656,3.094,-2.188,-0.825,-0.7803,-1.035,1.383,0.852,-0.265,0.2698,-0.06824,1.705,0.655,-1.322,0.4685,-1.406,-1.063,0.684,0.4705,1.596,0.164,-1.233,1.299,0.853,0.793,-0.8887,-1.329,-0.704,-0.3906,0.8413,0.843,-0.955,-0.2418,-1.266,0.6626,0.4043,-0.9736,-0.9854,-0.2437,-0.8765,0.2291,0.981,0.9116,-0.7534,-0.5425,-1.141,-2.197,-0.098,-0.977,-0.855,-0.596,1.216,1.504,-0.3994,0.1967,1.122,-1.006,-1.239,0.4075,-0.802,0.3735,0.4792,-1.196,1.362,1.004,1.162,-0.01642,-0.804,-0.01233,-1.751,-0.5454,-0.1149,-0.3008,-0.541,-0.01773,0.599,-0.2979,-0.994,-0.7793,1.03,1.223,0.5176,1.025,-0.1682,0.505,0.3809,1.065,0.9404,0.0898,0.0916,1.111,-1.753,-1.769,-0.1447,-0.2688,0.1599,0.3308,-0.0425,0.8164,1.802,1.49,-0.04755,1.613,0.06174,0.3066,-2.002,0.05414,0.5312,0.251,1.19,-0.5005,0.774,-0.2349,-0.6514,-2.256
